frame_number,frame_size,frame_area,position,class_id,class_name,score,bbox,speed,area,area_relative,object_id,x_position,y_position,final_class,final_class_name,label
794,"(1920, 1080)",2073600,"(482, 1073)",5,Military_Aircraft,0.7952049970626831,"[426.650634765625, 1045.677734375, 538.2471313476562, 1101.4510498046875]",247.13919833872092,6224.106604717672,0.0030015946203306673,0,482,1073,5,Military_Aircraft,0 Military_Aircraft
795,"(1920, 1080)",2073600,"(490, 1075)",2,Drone,0.618602454662323,"[424.387939453125, 1037.428955078125, 556.9286499023438, 1113.1624755859375]",247.13919833872092,10037.774612925947,0.00484074778786938,0,490,1075,5,Military_Aircraft,0 Military_Aircraft
796,"(1920, 1080)",2073600,"(488, 1072)",5,Military_Aircraft,0.9060570597648621,"[437.11602783203125, 1045.2384643554688, 539.3766479492188, 1100.457763671875]",108.05847978413554,5646.759790532291,0.0027231673372551555,0,488,1072,5,Military_Aircraft,0 Military_Aircraft
797,"(1920, 1080)",2073600,"(482, 1075)",5,Military_Aircraft,0.5732579827308655,"[426.528076171875, 1046.1967468261719, 538.3475341796875, 1105.2388610839844]",201.045072902079,6602.0572159439325,0.003183862469108764,0,482,1075,5,Military_Aircraft,0 Military_Aircraft
798,"(1920, 1080)",2073600,"(489, 1076)",5,Military_Aircraft,0.8443475961685181,"[443.34210205078125, 1048.5601196289062, 536.4176025390625, 1103.5261840820312]",211.92011424172253,5115.993958845735,0.0024672038767581668,0,489,1076,5,Military_Aircraft,0 Military_Aircraft
799,"(1920, 1080)",2073600,"(486, 1074)",5,Military_Aircraft,0.8863094449043274,"[434.27197265625, 1046.9315490722656, 538.9515380859375, 1102.5678405761719]",108.05847978413554,5823.982816748321,0.0028086336886324853,0,486,1074,5,Military_Aircraft,0 Military_Aircraft
800,"(1920, 1080)",2073600,"(491, 1077)",0,Bird,0.5945971012115479,"[420.4280090332031, 1040.1822509765625, 562.832763671875, 1115.0230712890625]",174.7538030423167,10657.688653558493,0.005139703247279366,0,491,1077,5,Military_Aircraft,0 Military_Aircraft
801,"(1920, 1080)",2073600,"(491, 1076)",5,Military_Aircraft,0.8642511367797852,"[445.2774658203125, 1047.2146911621094, 538.188720703125, 1104.8934020996094]",29.97002997002997,5359.001413226128,0.0025843949716561187,0,491,1076,5,Military_Aircraft,0 Military_Aircraft
802,"(1920, 1080)",2073600,"(492, 1073)",0,Bird,0.6291858553886414,"[420.4272766113281, 1034.8106689453125, 564.6546020507812, 1111.60888671875]",94.77355624880258,11076.401547979563,0.005341628832937676,0,492,1073,5,Military_Aircraft,0 Military_Aircraft
803,"(1920, 1080)",2073600,"(483, 1078)",2,Drone,0.7318413257598877,"[428.2332763671875, 1040.9581298828125, 539.0317993164062, 1115.8419189453125]",308.5603438857243,8297.013220965862,0.004001260233876284,0,483,1078,5,Military_Aircraft,0 Military_Aircraft
804,"(1920, 1080)",2073600,"(489, 1076)",5,Military_Aircraft,0.8984907269477844,"[439.82977294921875, 1048.6805419921875, 538.9591674804688, 1104.0391845703125]",189.54711249760516,5487.668720841408,0.0026464451778749074,0,489,1076,5,Military_Aircraft,0 Military_Aircraft
805,"(1920, 1080)",2073600,"(494, 1077)",0,Bird,0.6240180134773254,"[422.04345703125, 1038.8609619140625, 567.0829467773438, 1116.5537109375]",152.8177676401434,11268.516675330698,0.005434276946050684,0,494,1077,5,Military_Aircraft,0 Military_Aircraft
806,"(1920, 1080)",2073600,"(490, 1078)",5,Military_Aircraft,0.8509663939476013,"[443.23577880859375, 1049.6944580078125, 536.87451171875, 1107.464111328125]",123.56959916936046,5409.477137573063,0.002608737045511701,0,490,1078,5,Military_Aircraft,0 Military_Aircraft
807,"(1920, 1080)",2073600,"(486, 1076)",5,Military_Aircraft,0.8702171444892883,"[434.7943115234375, 1048.5446166992188, 538.7721557617188, 1104.8756103515625]",134.030048601386,5857.175283771008,0.002824640858300062,0,486,1076,5,Military_Aircraft,0 Military_Aircraft
808,"(1920, 1080)",2073600,"(491, 1080)",0,Bird,0.586953341960907,"[420.6185302734375, 1042.6656494140625, 562.1744384765625, 1117.48095703125]",191.90182529768776,10590.548817247152,0.0051073248539965045,0,491,1080,5,Military_Aircraft,0 Military_Aircraft
809,"(1920, 1080)",2073600,"(492, 1077)",5,Military_Aircraft,0.8446555733680725,"[446.87353515625, 1048.2682495117188, 538.210205078125, 1107.3411865234375]",94.77355624880258,5395.525349155068,0.0026020087524860477,0,492,1077,5,Military_Aircraft,0 Military_Aircraft
810,"(1920, 1080)",2073600,"(484, 1078)",5,Military_Aircraft,0.824442446231842,"[431.80792236328125, 1052.3353881835938, 536.8873291015625, 1105.6223754882812]",241.62610634261387,5599.365012846887,0.0027003110594361916,0,484,1078,5,Military_Aircraft,0 Military_Aircraft
811,"(1920, 1080)",2073600,"(490, 1080)",0,Bird,0.7297883033752441,"[424.8907470703125, 1040.7486572265625, 556.0752563476562, 1120.151611328125]",189.54711249760516,10416.437568984926,0.00502335916714165,0,490,1080,5,Military_Aircraft,0 Military_Aircraft
812,"(1920, 1080)",2073600,"(489, 1077)",5,Military_Aircraft,0.8918628692626953,"[439.1973876953125, 1050.3226928710938, 539.0643310546875, 1105.4360961914062]",94.77355624880258,5504.0071277320385,0.002654324425025096,0,489,1077,5,Military_Aircraft,0 Military_Aircraft
813,"(1920, 1080)",2073600,"(493, 1079)",0,Bird,0.4126325249671936,"[422.6258239746094, 1041.0029296875, 565.0391845703125, 1117.209228515625]",134.030048601386,10852.795114673674,0.005233793940332598,0,493,1079,5,Military_Aircraft,0 Military_Aircraft
814,"(1920, 1080)",2073600,"(491, 1080)",5,Military_Aircraft,0.8656975030899048,"[445.908203125, 1052.6092529296875, 536.7034301757812, 1108.13232421875]",67.015024300693,5041.229864247143,0.002431148661384618,0,491,1080,5,Military_Aircraft,0 Military_Aircraft
815,"(1920, 1080)",2073600,"(486, 1079)",5,Military_Aircraft,0.8903817534446716,"[434.3323974609375, 1052.472900390625, 539.328369140625, 1106.466064453125]",152.8177676401434,5669.064724802971,0.002733923960649581,0,486,1079,5,Military_Aircraft,0 Military_Aircraft
816,"(1920, 1080)",2073600,"(491, 1081)",0,Bird,0.5721645951271057,"[421.2977600097656, 1044.877197265625, 561.6566772460938, 1117.4752197265625]",161.39355066337174,10189.779826115817,0.004914052771082087,0,491,1081,5,Military_Aircraft,0 Military_Aircraft
817,"(1920, 1080)",2073600,"(492, 1079)",5,Military_Aircraft,0.8563357591629028,"[446.1329345703125, 1051.1223449707031, 538.9873657226562, 1107.6056213378906]",67.015024300693,5244.7224966958165,0.002529283611446671,0,492,1079,5,Military_Aircraft,0 Military_Aircraft
818,"(1920, 1080)",2073600,"(482, 1080)",5,Military_Aircraft,0.8326132297515869,"[427.84326171875, 1054.9592590332031, 538.0836181640625, 1106.5342712402344]",301.19507356006665,5685.647729374468,0.0027419211657862983,0,482,1080,5,Military_Aircraft,0 Military_Aircraft
819,"(1920, 1080)",2073600,"(489, 1083)",0,Bird,0.7073444128036499,"[423.29345703125, 1042.6417236328125, 555.8140869140625, 1124.5308837890625]",228.24494822768958,10852.003084480762,0.005233411981327528,0,489,1083,5,Military_Aircraft,0 Military_Aircraft
820,"(1920, 1080)",2073600,"(488, 1080)",5,Military_Aircraft,0.9006356000900269,"[438.85882568359375, 1052.120849609375, 538.856201171875, 1108.113037109375]",94.77355624880258,5599.071797847748,0.002700169655597872,0,488,1080,5,Military_Aircraft,0 Military_Aircraft
821,"(1920, 1080)",2073600,"(493, 1081)",0,Bird,0.5577462315559387,"[421.49542236328125, 1043.0069580078125, 565.5406494140625, 1119.0787353515625]",152.8177676401434,10957.776439636946,0.00528442150831257,0,493,1081,5,Military_Aircraft,0 Military_Aircraft
822,"(1920, 1080)",2073600,"(490, 1082)",5,Military_Aircraft,0.8430323004722595,"[444.15203857421875, 1054.5906372070312, 536.2491455078125, 1110.1401977539062]",94.77355624880258,5115.953817799687,0.0024671845186148185,0,490,1082,5,Military_Aircraft,0 Military_Aircraft
823,"(1920, 1080)",2073600,"(487, 1081)",5,Military_Aircraft,0.9055479764938354,"[434.90447998046875, 1054.4432983398438, 539.5672607421875, 1108.5658569335938]",94.77355624880258,5664.617484360933,0.0027317792652203575,0,487,1081,5,Military_Aircraft,0 Military_Aircraft
824,"(1920, 1080)",2073600,"(489, 1083)",0,Bird,0.6306439638137817,"[419.3485107421875, 1045.816162109375, 559.0806884765625, 1122.099365234375]",84.76804569668901,10659.21809720993,0.005140440826200777,0,489,1083,5,Military_Aircraft,0 Military_Aircraft
825,"(1920, 1080)",2073600,"(490, 1080)",5,Military_Aircraft,0.8651771545410156,"[443.19805908203125, 1050.8829345703125, 538.608154296875, 1110.7079467773438]",94.77355624880258,5707.910110902041,0.0027526572679890246,0,490,1080,5,Military_Aircraft,0 Military_Aircraft
826,"(1920, 1080)",2073600,"(484, 1082)",5,Military_Aircraft,0.8527255058288574,"[431.200439453125, 1056.8839721679688, 538.4227294921875, 1109.09521484375]",189.54711249760516,5598.209005482495,0.0026997535713167895,0,484,1082,5,Military_Aircraft,0 Military_Aircraft
827,"(1920, 1080)",2073600,"(483, 1086)",2,Drone,0.5667329430580139,"[428.7677001953125, 1052.3743896484375, 538.150390625, 1120.4518432617188]",123.56959916936046,7446.495033822954,0.003591095213070483,0,483,1086,5,Military_Aircraft,0 Military_Aircraft
828,"(1920, 1080)",2073600,"(488, 1082)",5,Military_Aircraft,0.9075942039489746,"[438.41680908203125, 1054.7786865234375, 538.5398559570312, 1111.134033203125]",191.90182529768776,5642.469017267227,0.0027210980986049514,0,488,1082,5,Military_Aircraft,0 Military_Aircraft
829,"(1920, 1080)",2073600,"(492, 1084)",0,Bird,0.4945196509361267,"[421.2605895996094, 1047.7255859375, 563.760009765625, 1122.0087890625]",134.030048601386,10585.31337338686,0.005104800045036101,0,492,1084,5,Military_Aircraft,0 Military_Aircraft
830,"(1920, 1080)",2073600,"(487, 1085)",5,Military_Aircraft,0.862747848033905,"[441.88494873046875, 1058.1045227050781, 533.6871337890625, 1113.1633605957031]",152.8177676401434,5054.52162514627,0.002437558654102175,0,487,1085,5,Military_Aircraft,0 Military_Aircraft
831,"(1920, 1080)",2073600,"(485, 1084)",5,Military_Aircraft,0.8810106515884399,"[431.83856201171875, 1057.508544921875, 539.0762329101562, 1111.507080078125]",67.015024300693,5790.677142083645,0.0027925719242301527,0,485,1084,5,Military_Aircraft,0 Military_Aircraft
832,"(1920, 1080)",2073600,"(484, 1088)",0,Bird,0.5357402563095093,"[414.7956848144531, 1050.1893310546875, 555.1681518554688, 1127.278564453125]",123.56959916936046,10821.205874439329,0.00521855993173193,0,484,1088,5,Military_Aircraft,0 Military_Aircraft
833,"(1920, 1080)",2073600,"(490, 1085)",5,Military_Aircraft,0.8366737365722656,"[443.13006591796875, 1055.58740234375, 536.9605102539062, 1114.8258056640625]",201.045072902079,5558.365705296397,0.002680539016828895,0,490,1085,5,Military_Aircraft,0 Military_Aircraft
834,"(1920, 1080)",2073600,"(483, 1086)",5,Military_Aircraft,0.8773804306983948,"[427.81341552734375, 1060.580078125, 539.0508422851562, 1113.3707275390625]",211.92011424172253,5872.295997694135,0.00283193286925836,0,483,1086,5,Military_Aircraft,0 Military_Aircraft
835,"(1920, 1080)",2073600,"(480, 1090)",2,Drone,0.7682306170463562,"[423.96807861328125, 1056.0914916992188, 537.3347778320312, 1124.3352661132812]",149.85014985014985,7736.5714475512505,0.0037309854588885275,0,480,1090,5,Military_Aircraft,0 Military_Aircraft
836,"(1920, 1080)",2073600,"(487, 1087)",5,Military_Aircraft,0.8905298113822937,"[436.23602294921875, 1060.4344482421875, 538.5707397460938, 1113.9791259765625]",228.24494822768958,5479.479431927204,0.0026424958680204497,0,487,1087,5,Military_Aircraft,0 Military_Aircraft
837,"(1920, 1080)",2073600,"(485, 1087)",0,Bird,0.3873656690120697,"[415.3612060546875, 1050.4583740234375, 555.72802734375, 1125.0955810546875]",59.94005994005994,10476.587500870228,0.005052366657441275,0,485,1087,5,Military_Aircraft,0 Military_Aircraft
838,"(1920, 1080)",2073600,"(483, 1090)",0,Bird,0.6339678168296814,"[424.25079345703125, 1050.2764892578125, 542.3421020507812, 1131.039306640625]",108.05847978413554,9537.386790454388,0.004599434216075612,0,483,1090,5,Military_Aircraft,0 Military_Aircraft
839,"(1920, 1080)",2073600,"(483, 1089)",5,Military_Aircraft,0.8892718553543091,"[428.94830322265625, 1063.2244873046875, 538.5682373046875, 1115.389404296875]",29.97002997002997,5718.314762078226,0.0027576749431318603,0,483,1089,5,Military_Aircraft,0 Military_Aircraft
840,"(1920, 1080)",2073600,"(476, 1092)",2,Drone,0.7051854133605957,"[415.136474609375, 1059.6362915039062, 537.5317993164062, 1125.1694946289062]",228.24494822768958,8020.95767557621,0.0038681315950888358,0,476,1092,5,Military_Aircraft,0 Military_Aircraft
841,"(1920, 1080)",2073600,"(486, 1088)",5,Military_Aircraft,0.8430890440940857,"[437.807373046875, 1059.826904296875, 536.024169921875, 1117.956787109375]",322.7871013267435,5709.330892562866,0.002753342444330086,0,486,1088,5,Military_Aircraft,0 Military_Aircraft
842,"(1920, 1080)",2073600,"(479, 1091)",5,Military_Aircraft,0.8239007592201233,"[420.11578369140625, 1064.8558349609375, 538.6749267578125, 1117.793701171875]",228.24494822768958,6276.268053732812,0.0030267496401103454,0,479,1091,5,Military_Aircraft,0 Military_Aircraft
843,"(1920, 1080)",2073600,"(475, 1095)",2,Drone,0.7496265769004822,"[417.872802734375, 1059.9721984863281, 532.270751953125, 1130.2715148925781]",169.53609139337803,8042.097628355026,0.0038783264025631877,0,475,1095,5,Military_Aircraft,0 Military_Aircraft
844,"(1920, 1080)",2073600,"(484, 1091)",5,Military_Aircraft,0.8975768685340881,"[431.21844482421875, 1064.7418212890625, 537.2251586914062, 1118.8446044921875]",295.17056349039274,5735.25825843215,0.002765845996543282,0,484,1091,5,Military_Aircraft,0 Military_Aircraft
845,"(1920, 1080)",2073600,"(482, 1092)",0,Bird,0.683373212814331,"[411.53118896484375, 1054.8760986328125, 553.6182861328125, 1129.8890380859375]",67.015024300693,10658.370816931129,0.005140032222671262,0,482,1092,5,Military_Aircraft,0 Military_Aircraft
846,"(1920, 1080)",2073600,"(476, 1095)",5,Military_Aircraft,0.5893774628639221,"[427.75457763671875, 1066.3530883789062, 525.5111694335938, 1124.5098876953125]",201.045072902079,5685.210490986705,0.002741710306224298,0,476,1095,5,Military_Aircraft,0 Military_Aircraft
847,"(1920, 1080)",2073600,"(480, 1094)",5,Military_Aircraft,0.8731389045715332,"[424.456787109375, 1067.9903564453125, 537.2210693359375, 1121.25634765625]",123.56959916936046,6006.501265987754,0.0028966537741067487,0,480,1094,5,Military_Aircraft,0 Military_Aircraft
848,"(1920, 1080)",2073600,"(473, 1097)",2,Drone,0.6241263747215271,"[410.38372802734375, 1063.929443359375, 535.9934692382812, 1132.0341796875]",228.24494822768958,8554.618305414915,0.004125491080929261,0,473,1097,5,Military_Aircraft,0 Military_Aircraft
849,"(1920, 1080)",2073600,"(480, 1094)",5,Military_Aircraft,0.7046903967857361,"[431.1612548828125, 1063.0476684570312, 529.6773681640625, 1125.2570190429688]",228.24494822768958,6128.623429477215,0.002955547564369799,0,480,1094,5,Military_Aircraft,0 Military_Aircraft
850,"(1920, 1080)",2073600,"(476, 1097)",5,Military_Aircraft,0.820731520652771,"[415.14520263671875, 1071.7764892578125, 537.0513916015625, 1124.1932373046875]",149.85014985014985,6389.925992324948,0.00308156153179251,0,476,1097,5,Military_Aircraft,0 Military_Aircraft
851,"(1920, 1080)",2073600,"(471, 1101)",2,Drone,0.6169622540473938,"[415.2725830078125, 1072.138427734375, 527.223876953125, 1131.7258911132812]",191.90182529768776,6670.893628187478,0.0032170590413712757,0,471,1101,5,Military_Aircraft,0 Military_Aircraft
852,"(1920, 1080)",2073600,"(480, 1099)",5,Military_Aircraft,0.8753422498703003,"[427.53546142578125, 1072.8154602050781, 532.496337890625, 1126.2834777832031]",276.3100236950915,5612.049987837672,0.002706428427776655,0,480,1099,5,Military_Aircraft,0 Military_Aircraft
853,"(1920, 1080)",2073600,"(471, 1101)",3,Helicopter,0.6912595629692078,"[406.15069580078125, 1063.74853515625, 537.0736083984375, 1138.4074096679688]",276.3100236950915,9774.55730233714,0.004713810427438821,0,471,1101,5,Military_Aircraft,0 Military_Aircraft
854,"(1920, 1080)",2073600,"(472, 1103)",5,Military_Aircraft,0.8288491368293762,"[423.74139404296875, 1075.2372436523438, 520.993408203125, 1131.626708984375]",67.015024300693,5483.989080954343,0.0026446706601824573,0,472,1103,5,Military_Aircraft,0 Military_Aircraft
855,"(1920, 1080)",2073600,"(477, 1104)",5,Military_Aircraft,0.8960785269737244,"[421.18316650390625, 1077.9148864746094, 534.128662109375, 1130.3640441894531]",152.8177676401434,5923.896112192422,0.0028568171837347715,0,477,1104,5,Military_Aircraft,0 Military_Aircraft
856,"(1920, 1080)",2073600,"(469, 1104)",2,Drone,0.6406913995742798,"[406.54864501953125, 1069.3088989257812, 532.287109375, 1139.9771728515625]",239.76023976023976,8885.720242079347,0.004285166011805241,0,469,1104,5,Military_Aircraft,0 Military_Aircraft
857,"(1920, 1080)",2073600,"(477, 1105)",5,Military_Aircraft,0.8640432357788086,"[428.7293701171875, 1077.95458984375, 525.602294921875, 1132.6834716796875]",241.62610634261387,5301.746854737401,0.00255678378411333,0,477,1105,5,Military_Aircraft,0 Military_Aircraft
858,"(1920, 1080)",2073600,"(474, 1104)",0,Bird,0.6350929737091064,"[408.3636474609375, 1070.714111328125, 541.42041015625, 1138.709228515625]",94.77355624880258,9047.210172057152,0.0043630450289627466,0,474,1104,5,Military_Aircraft,0 Military_Aircraft
859,"(1920, 1080)",2073600,"(467, 1109)",2,Drone,0.6906391382217407,"[409.31756591796875, 1075.3051452636719, 525.3070068359375, 1144.3243713378906]",257.8119460652136,8005.501444939524,0.0038606777801598784,0,467,1109,5,Military_Aircraft,0 Military_Aircraft
860,"(1920, 1080)",2073600,"(475, 1108)",5,Military_Aircraft,0.8835762739181519,"[423.3780517578125, 1081.7227172851562, 527.9451904296875, 1135.4935913085938]",241.62610634261387,5622.66644051671,0.0027115482448479508,0,475,1108,5,Military_Aircraft,0 Military_Aircraft
861,"(1920, 1080)",2073600,"(471, 1110)",0,Bird,0.6688188910484314,"[403.09661865234375, 1073.0885009765625, 539.6649169921875, 1148.7271728515625]",134.030048601386,10329.844706654549,0.004981599492020905,0,471,1110,5,Military_Aircraft,0 Military_Aircraft
862,"(1920, 1080)",2073600,"(469, 1111)",5,Military_Aircraft,0.7583479285240173,"[421.39453125, 1084.2111206054688, 517.0082397460938, 1139.2552490234375]",67.015024300693,5262.973248977214,0.0025380850930638572,0,469,1111,5,Military_Aircraft,0 Military_Aircraft
